episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
880,0,3,25.31,
885,0,2,25.23,
890,0,0,25.23,
895,0,1,25.4,
900,0,1,25.31,
905,0,2,25.54,
910,0,2,25.419999999999998,
915,0,4,25.419999999999998,
920,0,2,25.23,
925,0,1,25.34,
930,0,3,25.31,
935,0,2,25.310000000000002,
940,0,1,25.229999999999997,
945,0,2,25.36,
950,0,4,25.54,
955,0,3,25.310000000000002,
960,0,0,25.310000000000002,
965,0,2,25.34,
970,0,2,25.23,
975,0,3,25.36,
980,0,3,25.23,
985,0,2,25.310000000000002,
990,0,1,25.229999999999997,
995,0,1,25.310000000000002,
1000,0,2,25.34,
1005,0,2,25.23,
1010,0,1,25.229999999999997,
1015,0,1,25.45,
1020,0,2,25.310000000000002,
1025,0,1,25.36,
1030,0,2,25.229999999999997,
1035,0,0,25.229999999999997,
1040,0,2,25.37,
1045,0,2,25.229999999999997,
1050,0,1,25.23,
1055,0,2,25.310000000000002,
1060,0,1,25.229999999999997,
1065,0,2,25.33,
1070,0,3,25.310000000000002,
1075,0,1,25.229999999999997,
1080,0,3,25.619999999999997,
1085,0,3,25.229999999999997,
1090,0,1,25.46,
1095,0,2,25.310000000000002,
1100,0,0,25.310000000000002,
1105,0,1,25.229999999999997,
1110,0,0,25.229999999999997,
1115,0,0,25.229999999999997,
1120,0,0,25.229999999999997,
1125,0,0,25.229999999999997,
1130,0,1,25.310000000000002,
1135,0,1,25.229999999999997,
1140,0,1,25.310000000000002,
1145,0,0,25.310000000000002,
1150,0,0,25.310000000000002,
1155,0,0,25.310000000000002,
1160,0,0,25.310000000000002,
1165,0,1,25.229999999999997,
1170,0,0,25.229999999999997,
1175,0,0,25.229999999999997,
1180,0,0,25.229999999999997,
1185,0,2,25.48,
1190,0,1,25.310000000000002,
1195,0,0,25.310000000000002,
1200,0,1,25.229999999999997,
1205,0,0,25.229999999999997,
1210,0,0,25.229999999999997,
1215,0,0,25.229999999999997,
1220,0,0,25.229999999999997,
1225,0,0,25.229999999999997,
1230,0,0,25.229999999999997,
1235,0,0,25.229999999999997,
1240,0,0,25.229999999999997,
1245,0,0,25.229999999999997,
1250,0,0,25.229999999999997,
1255,0,0,25.229999999999997,
1260,0,0,25.229999999999997,
1265,0,0,25.229999999999997,
1270,0,0,25.229999999999997,
1275,0,0,25.229999999999997,
1280,0,0,25.229999999999997,
1285,0,0,25.229999999999997,
1290,0,0,25.229999999999997,
1295,0,0,25.229999999999997,
1300,0,0,25.229999999999997,
